id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
503,13990,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
504,12911,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
505,9535,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
506,23610,2025-03-02,,nan,monto_siniestro_no_valido
507,14126,,7410.93,nan,fecha_nula_o_invalida
508,11505,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
510,24704,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
511,9290,,2170.06,nan,fecha_nula_o_invalida
512,25808,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
513,19811,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
514,749,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
515,7931,,7142.51,Abierto,fecha_nula_o_invalida
516,18551,2025-03-01,,nan,monto_siniestro_no_valido
517,19123,2026-02-24,,Rechazado,monto_siniestro_no_valido
518,5192,2025-03-14,,Cerrado,monto_siniestro_no_valido
520,17065,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
521,2027,2025-08-21,,Abierto,monto_siniestro_no_valido
522,8459,,5956.22,Abierto,fecha_nula_o_invalida
524,3266,2025-04-19,,Abierto,monto_siniestro_no_valido
525,9683,2025-06-01,,Cerrado,monto_siniestro_no_valido
527,17205,,12224.81,Cerrado,fecha_nula_o_invalida
528,21844,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
529,1551,2026-02-24,,Cerrado,monto_siniestro_no_valido
531,16681,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
532,13554,2025-02-17,,Rechazado,monto_siniestro_no_valido
533,1400,,778.9,Abierto,fecha_nula_o_invalida
534,13893,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
536,1687,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
537,10763,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
539,15629,,629.03,Abierto,fecha_nula_o_invalida
540,24874,,6239.3,Rechazado,fecha_nula_o_invalida
542,13402,2025-02-07,,nan,monto_siniestro_no_valido
543,22193,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
544,13123,2025-03-06,,Abierto,monto_siniestro_no_valido
548,320,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
549,10771,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
550,25667,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
551,21438,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
553,21888,,3112.17,Cerrado,fecha_nula_o_invalida
554,25784,2025-05-10,,Cerrado,monto_siniestro_no_valido
555,17858,2025-01-16,,Cerrado,monto_siniestro_no_valido
556,6947,2025-12-13,,Abierto,monto_siniestro_no_valido
557,6868,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
558,21780,2025-10-05,,Cerrado,monto_siniestro_no_valido
559,24920,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
560,3151,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
562,15715,2026-01-28,,Cerrado,monto_siniestro_no_valido
563,18040,2025-08-03,,Rechazado,monto_siniestro_no_valido
564,21307,,11816.47,Rechazado,fecha_nula_o_invalida
565,19612,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
567,21236,,542.33,nan,fecha_nula_o_invalida
568,7634,2025-01-20,,nan,monto_siniestro_no_valido
569,13976,2025-12-08,,nan,monto_siniestro_no_valido
570,25508,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
571,354,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
572,8028,2026-02-06,,Cerrado,monto_siniestro_no_valido
573,5994,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
574,21648,2025-06-23,,Cerrado,monto_siniestro_no_valido
575,17032,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
576,20005,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
577,9416,,7281.78,Abierto,fecha_nula_o_invalida
578,5441,2025-05-05,,Cerrado,monto_siniestro_no_valido
579,6238,2025-06-25,-676.22,Rechazado,monto_siniestro_invalido
580,21031,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
581,17730,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
583,15892,2025-01-31,,Rechazado,monto_siniestro_no_valido
584,7265,2025-07-05,,nan,monto_siniestro_no_valido
585,2185,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
586,5064,2025-01-01,,Cerrado,monto_siniestro_no_valido
587,22918,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
589,23761,2025-02-04,,Cerrado,monto_siniestro_no_valido
590,1390,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
591,24753,2025-12-29,,Abierto,monto_siniestro_no_valido
592,11961,,8976.92,nan,fecha_nula_o_invalida
593,25605,2025-02-04,,nan,monto_siniestro_no_valido
594,24598,2025-09-18,,Rechazado,monto_siniestro_no_valido
595,16802,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
596,20730,,-13047.91,Abierto,"fecha_nula_o_invalida,monto_siniestro_invalido"
597,22326,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
598,15220,,263.87,Rechazado,fecha_nula_o_invalida
601,12091,2025-03-02,,Abierto,monto_siniestro_no_valido
603,17985,,14180.71,Abierto,fecha_nula_o_invalida
604,1034,,7672.14,nan,fecha_nula_o_invalida
605,24391,2025-07-23,,Cerrado,monto_siniestro_no_valido
607,7941,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
608,24323,,5670.57,Abierto,fecha_nula_o_invalida
609,13678,,5395.55,Abierto,fecha_nula_o_invalida
610,22850,,11563.14,Abierto,fecha_nula_o_invalida
611,17162,2026-02-15,,Abierto,monto_siniestro_no_valido
612,3316,2025-08-13,,nan,monto_siniestro_no_valido
613,22432,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
615,11298,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
616,6056,,5153.3,Abierto,fecha_nula_o_invalida
617,17670,2025-02-03,,Rechazado,monto_siniestro_no_valido
618,1023,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
619,3397,2025-03-12,,Abierto,monto_siniestro_no_valido
620,17258,2025-10-14,,Cerrado,monto_siniestro_no_valido
621,2841,,5695.4,nan,fecha_nula_o_invalida
622,1623,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
623,10760,,14910.95,nan,fecha_nula_o_invalida
624,11022,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
625,24203,2025-06-21,,Rechazado,monto_siniestro_no_valido
626,22538,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
628,23681,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
629,9818,2025-11-08,,Abierto,monto_siniestro_no_valido
630,1708,2026-02-13,,nan,monto_siniestro_no_valido
631,3214,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
633,5243,,1215.3,Rechazado,fecha_nula_o_invalida
634,18267,,6524.1,nan,fecha_nula_o_invalida
636,22410,2025-02-21,,nan,monto_siniestro_no_valido
637,22494,2025-05-01,,Abierto,monto_siniestro_no_valido
638,19539,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
639,10248,,1516.11,nan,fecha_nula_o_invalida
640,13475,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
642,6639,2026-01-27,,Abierto,monto_siniestro_no_valido
643,4604,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
644,21088,,5253.85,nan,fecha_nula_o_invalida
645,11915,,8814.08,Cerrado,fecha_nula_o_invalida
647,22110,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
648,4252,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
649,12061,,8161.32,Abierto,fecha_nula_o_invalida
650,24671,,6124.17,Rechazado,fecha_nula_o_invalida
651,16433,,10165.98,nan,fecha_nula_o_invalida
652,8973,2026-01-19,,Abierto,monto_siniestro_no_valido
653,8325,,3436.47,nan,fecha_nula_o_invalida
656,7208,2025-11-03,,nan,monto_siniestro_no_valido
658,9973,,7195.36,Rechazado,fecha_nula_o_invalida
659,8391,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
660,24254,,4004.38,Cerrado,fecha_nula_o_invalida
661,6981,2025-10-21,,nan,monto_siniestro_no_valido
662,15605,2025-12-16,,Abierto,monto_siniestro_no_valido
664,5731,,5577.51,nan,fecha_nula_o_invalida
666,10515,2025-01-11,,nan,monto_siniestro_no_valido
667,22850,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
668,12401,2025-04-01,,Rechazado,monto_siniestro_no_valido
669,17465,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
670,25645,2025-07-26,,Abierto,monto_siniestro_no_valido
671,9678,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
672,18183,2025-03-26,,nan,monto_siniestro_no_valido
673,12793,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
674,9099,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
675,4118,2026-01-30,,nan,monto_siniestro_no_valido
676,25652,2025-12-11,,nan,monto_siniestro_no_valido
677,19888,,8543.66,Abierto,fecha_nula_o_invalida
678,24681,,1097.13,Rechazado,fecha_nula_o_invalida
681,6234,2025-10-15,,nan,monto_siniestro_no_valido
682,23566,2025-07-26,,Rechazado,monto_siniestro_no_valido
683,23539,,10505.35,Cerrado,fecha_nula_o_invalida
684,13740,,13370.29,Cerrado,fecha_nula_o_invalida
685,8447,2025-07-16,,Cerrado,monto_siniestro_no_valido
686,20908,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
687,15875,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
688,9946,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
689,10280,2025-01-23,,Cerrado,monto_siniestro_no_valido
691,12163,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
692,7865,2025-05-17,,Abierto,monto_siniestro_no_valido
693,239,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
694,16051,,2151.57,Rechazado,fecha_nula_o_invalida
695,21466,2025-11-28,,nan,monto_siniestro_no_valido
696,7945,,7898.62,nan,fecha_nula_o_invalida
697,8619,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
698,18567,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
699,24920,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
700,19484,2025-03-01,,nan,monto_siniestro_no_valido
701,10012,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
702,2873,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
704,13263,2025-11-17,,Cerrado,monto_siniestro_no_valido
706,2757,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
707,24991,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
708,25560,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
709,16266,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
710,24697,,10893.55,nan,fecha_nula_o_invalida
711,24433,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
712,24680,,13399.7,Cerrado,fecha_nula_o_invalida
714,5994,2025-04-26,,Cerrado,monto_siniestro_no_valido
715,23754,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
717,17888,2025-06-29,,nan,monto_siniestro_no_valido
718,7795,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
719,15868,2025-12-25,,Cerrado,monto_siniestro_no_valido
720,24674,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
722,17682,,10999.55,Abierto,fecha_nula_o_invalida
723,24857,,508.97,Cerrado,fecha_nula_o_invalida
724,23742,,8822.98,Cerrado,fecha_nula_o_invalida
725,9321,2026-01-02,,nan,monto_siniestro_no_valido
726,20483,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
727,25607,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
728,19693,,2934.75,nan,fecha_nula_o_invalida
729,4497,,336.98,Abierto,fecha_nula_o_invalida
730,16114,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
731,22473,2025-11-12,,Cerrado,monto_siniestro_no_valido
732,20771,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
734,906,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
735,10034,,325.07,nan,fecha_nula_o_invalida
739,25838,,6691.62,Cerrado,fecha_nula_o_invalida
740,10643,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
741,22401,,5135.94,nan,fecha_nula_o_invalida
742,6027,,8073.42,nan,fecha_nula_o_invalida
743,17172,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
744,8360,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
746,10464,2025-02-09,,Cerrado,monto_siniestro_no_valido
748,20797,2025-01-14,,Abierto,monto_siniestro_no_valido
749,14183,,8218.95,Cerrado,fecha_nula_o_invalida
750,7697,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
751,19485,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
753,1456,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
754,6917,,14564.02,nan,fecha_nula_o_invalida
755,11416,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
756,14767,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
757,19194,,2954.35,Cerrado,fecha_nula_o_invalida
758,20407,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
760,20684,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
763,21471,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
765,23282,,1172.2,nan,fecha_nula_o_invalida
766,11542,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
767,6334,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
768,17775,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
769,14602,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
770,13566,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
771,25633,2025-10-12,,Cerrado,monto_siniestro_no_valido
772,12625,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
774,12939,2025-09-27,,Cerrado,monto_siniestro_no_valido
775,13123,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
776,21701,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
777,25653,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
778,466,,14257.82,nan,fecha_nula_o_invalida
779,6799,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
780,11745,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
782,6674,,4364.59,Abierto,fecha_nula_o_invalida
783,16516,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
784,8863,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
785,13180,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
786,19362,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
788,19721,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
789,24449,2025-04-02,,Cerrado,monto_siniestro_no_valido
790,9179,2026-02-11,,nan,monto_siniestro_no_valido
791,786,2025-11-14,,nan,monto_siniestro_no_valido
793,9967,2025-10-15,,nan,monto_siniestro_no_valido
794,6939,2025-11-16,,Rechazado,monto_siniestro_no_valido
795,18424,2025-03-15,,Cerrado,monto_siniestro_no_valido
796,16905,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
797,17041,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
798,9464,2025-07-11,,Cerrado,monto_siniestro_no_valido
799,11920,,8440.96,Abierto,fecha_nula_o_invalida
800,1975,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
802,6531,,14323.7,Cerrado,fecha_nula_o_invalida
804,5193,,767.61,Abierto,fecha_nula_o_invalida
806,23617,2025-11-10,,nan,monto_siniestro_no_valido
808,8362,2025-05-15,,nan,monto_siniestro_no_valido
809,3561,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
810,11163,,6044.37,Abierto,fecha_nula_o_invalida
811,22989,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
812,7450,2025-09-08,,Abierto,monto_siniestro_no_valido
813,1969,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
814,6170,2026-01-07,,nan,monto_siniestro_no_valido
816,22324,2025-02-14,,nan,monto_siniestro_no_valido
817,5151,2026-02-03,,Cerrado,monto_siniestro_no_valido
818,14589,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
819,5330,2025-04-28,,Rechazado,monto_siniestro_no_valido
820,24370,,4963.22,Cerrado,fecha_nula_o_invalida
821,17238,2025-11-30,,Abierto,monto_siniestro_no_valido
823,5148,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
824,18973,,9516.18,Cerrado,fecha_nula_o_invalida
826,12367,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
827,24558,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
828,2640,2026-01-05,,nan,monto_siniestro_no_valido
830,11751,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
833,6103,2025-04-05,,Abierto,monto_siniestro_no_valido
834,4637,2026-02-16,,Abierto,monto_siniestro_no_valido
835,16319,,9169.42,nan,fecha_nula_o_invalida
836,23099,,688.22,Abierto,fecha_nula_o_invalida
837,1687,,1640.78,Cerrado,fecha_nula_o_invalida
838,1618,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
839,5627,2025-05-13,,Abierto,monto_siniestro_no_valido
840,12030,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
841,4360,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
842,19198,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
843,6564,,13205.44,nan,fecha_nula_o_invalida
845,13175,,4442.61,Rechazado,fecha_nula_o_invalida
846,16436,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
847,20614,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
848,25755,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
849,12309,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
850,9751,,9186.57,Rechazado,fecha_nula_o_invalida
852,12066,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
854,7708,2026-02-11,,nan,monto_siniestro_no_valido
856,25525,2025-01-07,,Abierto,monto_siniestro_no_valido
859,22653,,7300.88,Cerrado,fecha_nula_o_invalida
860,15538,,14296.85,Abierto,fecha_nula_o_invalida
861,12983,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
862,18675,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
863,6005,,13650.52,Cerrado,fecha_nula_o_invalida
864,20430,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
865,21386,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
866,18456,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
869,12599,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
870,15653,,8242.35,Rechazado,fecha_nula_o_invalida
871,20090,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
872,16566,,4539.83,Abierto,fecha_nula_o_invalida
873,15212,,8365.73,Abierto,fecha_nula_o_invalida
874,18047,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
875,18074,,13160.02,Cerrado,fecha_nula_o_invalida
878,10168,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
880,11799,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
881,1160,2025-02-13,,Cerrado,monto_siniestro_no_valido
882,15099,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
883,8904,2025-04-27,,Cerrado,monto_siniestro_no_valido
884,2828,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
885,12659,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
886,9085,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
887,15902,,4924.89,Cerrado,fecha_nula_o_invalida
889,3295,,3508.23,Abierto,fecha_nula_o_invalida
890,12963,,4734.11,Rechazado,fecha_nula_o_invalida
891,5149,2025-12-11,,nan,monto_siniestro_no_valido
892,477,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
893,15751,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
896,19486,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
897,15786,,7020.23,Cerrado,fecha_nula_o_invalida
899,13030,,348.08,Cerrado,fecha_nula_o_invalida
900,17242,2025-06-25,,Rechazado,monto_siniestro_no_valido
901,9443,2025-04-08,,Rechazado,monto_siniestro_no_valido
902,6042,2026-02-19,,nan,monto_siniestro_no_valido
903,24211,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
904,20112,2026-01-05,-14404.26,Abierto,monto_siniestro_invalido
905,19964,,862.86,Cerrado,fecha_nula_o_invalida
907,10899,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
908,22889,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
909,23985,,10199.91,Rechazado,fecha_nula_o_invalida
910,15374,2025-10-02,,Abierto,monto_siniestro_no_valido
911,7753,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
912,7100,2025-04-17,,Rechazado,monto_siniestro_no_valido
913,24281,,559.31,Rechazado,fecha_nula_o_invalida
914,3674,,822.39,Abierto,fecha_nula_o_invalida
915,22534,2025-09-05,,Abierto,monto_siniestro_no_valido
916,21501,2025-11-06,,Abierto,monto_siniestro_no_valido
917,6888,2025-01-05,,nan,monto_siniestro_no_valido
918,7889,,9589.21,Rechazado,fecha_nula_o_invalida
919,1612,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
920,13269,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
921,635,,8664.03,Rechazado,fecha_nula_o_invalida
922,21030,,9249.04,Abierto,fecha_nula_o_invalida
924,4758,2025-11-09,-1173.6,nan,monto_siniestro_invalido
925,13202,,,Abierto,"fecha_nula_o_invalida,monto_siniestro_no_valido"
926,12960,2025-05-17,,Cerrado,monto_siniestro_no_valido
927,9497,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
929,7077,,,nan,"fecha_nula_o_invalida,monto_siniestro_no_valido"
934,8280,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
935,9187,,9943.93,Rechazado,fecha_nula_o_invalida
936,20440,2025-05-26,,Rechazado,monto_siniestro_no_valido
937,17087,,,Rechazado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
938,21310,,1907.58,nan,fecha_nula_o_invalida
939,22950,2025-09-14,,nan,monto_siniestro_no_valido
941,8357,2025-08-05,,Abierto,monto_siniestro_no_valido
942,20787,,3926.48,nan,fecha_nula_o_invalida
943,21096,,,Cerrado,"fecha_nula_o_invalida,monto_siniestro_no_valido"
944,16392,2025-11-02,,Cerrado,monto_siniestro_no_valido
945,3389,,3574.17,Abierto,fecha_nula_o_invalida
